baseline_bp_val,baseline_bp_trg, %,  baseline_hr_val,baseline_hr_trg, %,  baseline_pp_val,baseline_pp_trg, %,  ph1_peak_val,ph1_peak_trg, %,  ph2_mean_min_val,ph2_mean_min_trg, %,  ph2_max_val,ph2_max_trg, %,  ph4_drop_val,ph4_drop_trg, %,  ph4_ovrshoot_val,ph4_ovrshoot_trg, %,  ph5_recovery_val,ph5_recovery_trg, %,  ph1_hr_min_val,ph1_hr_min_trg, %,  ph4_hr_max_val,ph4_hr_max_trg, %,  ph4_hr_drop_val,ph4_hr_drop_trg, %,  ph5_hr_recovery_val,ph5_hr_recovery_trg, %,  t_ph1_peak_val,t_ph1_peak_trg, %,  t_ph2_mean_min_val,t_ph2_mean_min_trg, %,  t_ph2_max_val,t_ph2_max_trg, %,  t_ph4_drop_val,t_ph4_drop_trg, %,  t_ph4_ovrshoot_val,t_ph4_ovrshoot_trg, %,  t_ph1_hr_min_val,t_ph1_hr_min_trg, %,  t_ph4_hr_max_val,t_ph4_hr_max_trg, %,  t_ph4_hr_drop_val,t_ph4_hr_drop_trg, %,  pp_ph2_mean_min_val,pp_ph2_mean_min_trg, %,  pp_ph2_max_val,pp_ph2_max_trg, %,  pp_ph4_drop_val,pp_ph4_drop_trg, %,  SV_min_valsalva_val,SV_min_valsalva_trg, %,  SV_min_midValsalva_val,SV_min_midValsalva_trg, %,  SV_min_recovery_val,SV_min_recovery_trg, %  ,run, datetime, total_costs
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.124e+01,5.684e+01,00,  1.182e+00,1.155e+00,00,  9.598e-01,1.046e+00,00,  1.065e+00,1.146e+00,00,  8.323e-01,9.703e-01,01,  1.281e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.102e-01,8.372e-01,00,  9.739e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,06,  -9.200e-01,-2.708e+00,20,  3.200e-01,9.885e-01,21,  2.720e+00,3.630e+00,03,  2.300e-01,2.092e+00,00,  1.500e+00,2.253e+00,05,  4.480e+00,6.501e+00,04,  3.328e-01,8.576e-01,17,  3.887e-01,6.536e-01,07,  4.394e-01,7.882e-01,09,  2.598e+01,>25.000  ,00,  5.974e+01,>60.000  ,00,  4.364e+01,>60.000  ,03  ,049,2020-10-23 14:47:53, 2.221049e+00
9.456e+01,1.158e+02,00,  6.336e+01,7.011e+01,00,  4.118e+01,5.684e+01,00,  1.180e+00,1.155e+00,00,  9.582e-01,1.046e+00,00,  1.064e+00,1.146e+00,00,  8.304e-01,9.703e-01,01,  1.281e+00,1.113e+00,01,  9.525e-01,1.008e+00,00,  9.968e-01,9.517e-01,00,  1.661e+00,1.346e+00,02,  9.019e-01,8.372e-01,00,  9.740e-01,9.457e-01,00,  2.400e-01,1.398e+00,00,  8.710e+00,6.379e+00,05,  -9.300e-01,-2.708e+00,15,  3.200e-01,9.885e-01,16,  2.700e+00,3.630e+00,02,  2.400e-01,2.092e+00,00,  3.200e-01,2.253e+00,26,  4.430e+00,6.501e+00,04,  3.313e-01,8.576e-01,13,  3.870e-01,6.536e-01,06,  4.018e-01,7.882e-01,08,  2.581e+01,>25.000  ,00,  5.940e+01,>60.000  ,00,  4.882e+01,>60.000  ,01  ,050,2020-10-23 14:48:36, 2.866553e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.131e+01,5.684e+01,00,  1.184e+00,1.155e+00,00,  9.610e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.302e-01,9.703e-01,01,  1.278e+00,1.113e+00,01,  9.531e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.604e+00,1.346e+00,01,  9.102e-01,8.372e-01,00,  9.759e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.720e+00,6.379e+00,05,  -9.100e-01,-2.708e+00,16,  3.300e-01,9.885e-01,16,  2.740e+00,3.630e+00,02,  2.300e-01,2.092e+00,00,  3.300e-01,2.253e+00,26,  4.520e+00,6.501e+00,03,  3.362e-01,8.576e-01,13,  3.920e-01,6.536e-01,06,  4.608e-01,7.882e-01,06,  2.612e+01,>25.000  ,00,  6.005e+01,>60.000  ,00,  3.918e+01,>60.000  ,04  ,051,2020-10-23 14:49:19, 2.828964e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.124e+01,5.684e+01,00,  1.182e+00,1.155e+00,00,  9.600e-01,1.046e+00,00,  1.065e+00,1.146e+00,00,  8.320e-01,9.703e-01,01,  1.282e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.102e-01,8.372e-01,00,  9.739e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,06,  -9.200e-01,-2.708e+00,20,  3.200e-01,9.885e-01,21,  2.720e+00,3.630e+00,03,  2.300e-01,2.092e+00,00,  1.500e+00,2.253e+00,05,  4.490e+00,6.501e+00,04,  3.331e-01,8.576e-01,17,  3.887e-01,6.536e-01,07,  4.399e-01,7.882e-01,09,  2.600e+01,>25.000  ,00,  5.974e+01,>60.000  ,00,  4.407e+01,>60.000  ,03  ,052,2020-10-23 14:50:01, 2.215384e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.124e+01,5.684e+01,00,  1.182e+00,1.155e+00,00,  9.599e-01,1.046e+00,00,  1.065e+00,1.146e+00,00,  8.322e-01,9.703e-01,01,  1.280e+00,1.113e+00,01,  9.521e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.015e-01,8.372e-01,00,  9.779e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,06,  -9.200e-01,-2.708e+00,20,  3.200e-01,9.885e-01,21,  2.720e+00,3.630e+00,03,  2.300e-01,2.092e+00,00,  1.500e+00,2.253e+00,05,  4.480e+00,6.501e+00,04,  3.330e-01,8.576e-01,17,  3.895e-01,6.536e-01,07,  4.397e-01,7.882e-01,09,  2.598e+01,>25.000  ,00,  5.974e+01,>60.000  ,00,  4.387e+01,>60.000  ,03  ,053,2020-10-23 14:50:44, 2.215799e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.124e+01,5.684e+01,00,  1.182e+00,1.155e+00,00,  9.600e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.325e-01,9.703e-01,01,  1.281e+00,1.113e+00,01,  9.528e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.015e-01,8.372e-01,00,  9.756e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,06,  -9.200e-01,-2.708e+00,20,  3.200e-01,9.885e-01,21,  2.720e+00,3.630e+00,03,  2.300e-01,2.092e+00,00,  1.500e+00,2.253e+00,05,  4.490e+00,6.501e+00,04,  3.332e-01,8.576e-01,17,  3.889e-01,6.536e-01,07,  4.411e-01,7.882e-01,09,  2.601e+01,>25.000  ,00,  5.974e+01,>60.000  ,00,  4.420e+01,>60.000  ,03  ,054,2020-10-23 14:51:26, 2.210840e+00
9.457e+01,1.158e+02,00,  6.336e+01,7.011e+01,00,  4.124e+01,5.684e+01,00,  1.180e+00,1.155e+00,00,  9.552e-01,1.046e+00,00,  1.061e+00,1.146e+00,00,  8.259e-01,9.703e-01,01,  1.282e+00,1.113e+00,01,  9.527e-01,1.008e+00,00,  9.968e-01,9.517e-01,00,  1.633e+00,1.346e+00,02,  9.019e-01,8.372e-01,00,  9.743e-01,9.457e-01,00,  2.400e-01,1.398e+00,00,  8.710e+00,6.379e+00,05,  -9.200e-01,-2.708e+00,15,  3.200e-01,9.885e-01,16,  2.710e+00,3.630e+00,02,  2.400e-01,2.092e+00,00,  3.200e-01,2.253e+00,26,  4.460e+00,6.501e+00,03,  3.352e-01,8.576e-01,13,  3.974e-01,6.536e-01,05,  4.259e-01,7.882e-01,07,  2.611e+01,>25.000  ,00,  5.978e+01,>60.000  ,00,  4.283e+01,>60.000  ,03  ,055,2020-10-23 14:52:09, 2.859698e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.126e+01,5.684e+01,00,  1.183e+00,1.155e+00,00,  9.646e-01,1.046e+00,00,  1.071e+00,1.146e+00,00,  8.345e-01,9.703e-01,01,  1.281e+00,1.113e+00,01,  9.531e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.102e-01,8.372e-01,00,  9.759e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,05,  -9.100e-01,-2.708e+00,16,  3.300e-01,9.885e-01,16,  2.730e+00,3.630e+00,02,  2.300e-01,2.092e+00,00,  3.300e-01,2.253e+00,26,  4.520e+00,6.501e+00,03,  3.311e-01,8.576e-01,13,  3.865e-01,6.536e-01,06,  4.466e-01,7.882e-01,07,  2.595e+01,>25.000  ,00,  5.971e+01,>60.000  ,00,  4.587e+01,>60.000  ,02  ,056,2020-10-23 14:52:52, 2.800382e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.125e+01,5.684e+01,00,  1.183e+00,1.155e+00,00,  9.609e-01,1.046e+00,00,  1.071e+00,1.146e+00,00,  8.380e-01,9.703e-01,01,  1.278e+00,1.113e+00,01,  9.531e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.604e+00,1.346e+00,01,  9.015e-01,8.372e-01,00,  9.755e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,05,  -9.200e-01,-2.708e+00,16,  3.200e-01,9.885e-01,16,  2.730e+00,3.630e+00,02,  2.300e-01,2.092e+00,00,  3.200e-01,2.253e+00,26,  4.500e+00,6.501e+00,03,  3.335e-01,8.576e-01,13,  3.933e-01,6.536e-01,06,  4.468e-01,7.882e-01,07,  2.606e+01,>25.000  ,00,  5.971e+01,>60.000  ,00,  4.484e+01,>60.000  ,02  ,057,2020-10-23 14:53:34, 2.803573e+00
9.456e+01,1.158e+02,00,  6.336e+01,7.011e+01,00,  4.126e+01,5.684e+01,00,  1.178e+00,1.155e+00,00,  9.577e-01,1.046e+00,00,  1.061e+00,1.146e+00,00,  8.271e-01,9.703e-01,01,  1.280e+00,1.113e+00,01,  9.523e-01,1.008e+00,00,  1.007e+00,9.517e-01,00,  1.633e+00,1.346e+00,02,  9.106e-01,8.372e-01,00,  9.760e-01,9.457e-01,00,  2.400e-01,1.398e+00,00,  8.720e+00,6.379e+00,06,  -9.200e-01,-2.708e+00,19,  3.200e-01,9.885e-01,20,  2.720e+00,3.630e+00,03,  0.000e+00,2.092e+00,00,  1.500e+00,2.253e+00,05,  4.480e+00,6.501e+00,04,  3.320e-01,8.576e-01,17,  3.850e-01,6.536e-01,08,  4.355e-01,7.882e-01,09,  2.600e+01,>25.000  ,00,  5.977e+01,>60.000  ,00,  4.364e+01,>60.000  ,03  ,058,2020-10-23 14:54:17, 2.236135e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.123e+01,5.684e+01,00,  1.182e+00,1.155e+00,00,  9.602e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.330e-01,9.703e-01,01,  1.282e+00,1.113e+00,01,  9.531e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.102e-01,8.372e-01,00,  9.739e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,06,  -9.200e-01,-2.708e+00,20,  3.200e-01,9.885e-01,21,  2.720e+00,3.630e+00,03,  2.300e-01,2.092e+00,00,  1.500e+00,2.253e+00,05,  4.490e+00,6.501e+00,04,  3.334e-01,8.576e-01,17,  3.901e-01,6.536e-01,07,  4.400e-01,7.882e-01,09,  2.601e+01,>25.000  ,00,  5.974e+01,>60.000  ,00,  4.410e+01,>60.000  ,03  ,059,2020-10-23 14:55:00, 2.212602e+00
9.454e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.124e+01,5.684e+01,00,  1.182e+00,1.155e+00,00,  9.599e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.320e-01,9.703e-01,01,  1.281e+00,1.113e+00,01,  9.528e-01,1.008e+00,00,  9.964e-01,9.517e-01,00,  1.604e+00,1.346e+00,01,  9.015e-01,8.372e-01,00,  9.759e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.710e+00,6.379e+00,05,  -9.200e-01,-2.708e+00,15,  3.200e-01,9.885e-01,16,  2.720e+00,3.630e+00,02,  2.300e-01,2.092e+00,00,  3.200e-01,2.253e+00,26,  4.490e+00,6.501e+00,03,  3.330e-01,8.576e-01,13,  3.876e-01,6.536e-01,06,  4.421e-01,7.882e-01,07,  2.601e+01,>25.000  ,00,  5.974e+01,>60.000  ,00,  4.433e+01,>60.000  ,02  ,060,2020-10-23 14:55:42, 2.826553e+00
9.453e+01,1.158e+02,00,  6.362e+01,7.011e+01,00,  4.096e+01,5.684e+01,00,  1.193e+00,1.155e+00,00,  9.354e-01,1.046e+00,00,  1.023e+00,1.146e+00,00,  7.864e-01,9.703e-01,01,  1.311e+00,1.113e+00,01,  9.490e-01,1.008e+00,00,  9.824e-01,9.517e-01,00,  1.655e+00,1.346e+00,02,  7.794e-01,8.372e-01,00,  9.731e-01,9.457e-01,00,  1.700e-01,1.398e+00,00,  9.320e+00,6.379e+00,07,  -1.070e+00,-2.708e+00,12,  7.500e-01,9.885e-01,02,  2.490e+00,3.630e+00,03,  0.000e+00,2.092e+00,00,  7.500e-01,2.253e+00,15,  0.000e+00,6.501e+00,33,  3.116e-01,8.576e-01,13,  3.635e-01,6.536e-01,07,  6.337e-01,7.882e-01,01,  2.311e+01,>25.000  ,00,  5.837e+01,>60.000  ,00,  4.748e+01,>60.000  ,01  ,061,2020-10-23 14:56:24, 3.024864e+00
9.461e+01,1.158e+02,00,  6.311e+01,7.011e+01,00,  4.109e+01,5.684e+01,00,  1.167e+00,1.155e+00,00,  9.766e-01,1.046e+00,00,  1.107e+00,1.146e+00,00,  8.514e-01,9.703e-01,01,  1.284e+00,1.113e+00,01,  9.559e-01,1.008e+00,00,  9.903e-01,9.517e-01,00,  1.611e+00,1.346e+00,01,  9.321e-01,8.372e-01,00,  9.781e-01,9.457e-01,00,  3.100e-01,1.398e+00,00,  8.830e+00,6.379e+00,05,  -7.700e-01,-2.708e+00,17,  4.500e-01,9.885e-01,10,  2.280e+00,3.630e+00,05,  3.100e-01,2.092e+00,00,  0.000e+00,2.253e+00,34,  3.870e+00,6.501e+00,06,  3.616e-01,8.576e-01,11,  4.291e-01,6.536e-01,04,  4.781e-01,7.882e-01,05,  2.770e+01,>25.000  ,00,  6.083e+01,>60.000  ,00,  5.434e+01,>60.000  ,00  ,062,2020-10-23 14:57:06, 2.976211e+00
9.451e+01,1.158e+02,00,  6.354e+01,7.011e+01,00,  4.139e+01,5.684e+01,00,  1.191e+00,1.155e+00,00,  9.651e-01,1.046e+00,00,  1.060e+00,1.146e+00,00,  8.247e-01,9.703e-01,01,  1.292e+00,1.113e+00,01,  9.517e-01,1.008e+00,00,  9.939e-01,9.517e-01,00,  1.686e+00,1.346e+00,02,  9.167e-01,8.372e-01,00,  9.797e-01,9.457e-01,00,  1.900e-01,1.398e+00,00,  9.390e+00,6.379e+00,07,  -9.600e-01,-2.708e+00,12,  3.100e-01,9.885e-01,14,  2.680e+00,3.630e+00,02,  0.000e+00,2.092e+00,00,  3.100e-01,2.253e+00,22,  4.450e+00,6.501e+00,03,  3.384e-01,8.576e-01,11,  3.664e-01,6.536e-01,06,  3.096e-01,7.882e-01,11,  2.504e+01,>25.000  ,00,  5.981e+01,>60.000  ,00,  2.576e+01,>60.000  ,10  ,063,2020-10-23 14:57:49, 3.416725e+00
9.453e+01,1.158e+02,00,  6.328e+01,7.011e+01,00,  4.142e+01,5.684e+01,00,  1.178e+00,1.155e+00,00,  9.742e-01,1.046e+00,00,  1.077e+00,1.146e+00,00,  8.196e-01,9.703e-01,01,  1.289e+00,1.113e+00,01,  9.546e-01,1.008e+00,00,  9.877e-01,9.517e-01,00,  1.607e+00,1.346e+00,01,  9.388e-01,8.372e-01,00,  9.801e-01,9.457e-01,00,  2.600e-01,1.398e+00,00,  8.790e+00,6.379e+00,04,  -8.000e-01,-2.708e+00,16,  4.200e-01,9.885e-01,10,  2.230e+00,3.630e+00,05,  2.600e-01,2.092e+00,00,  0.000e+00,2.253e+00,31,  3.800e+00,6.501e+00,05,  3.390e-01,8.576e-01,11,  3.844e-01,6.536e-01,05,  4.351e-01,7.882e-01,06,  2.658e+01,>25.000  ,00,  6.156e+01,>60.000  ,00,  4.707e+01,>60.000  ,01  ,064,2020-10-23 14:58:31, 3.189491e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.703e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.226e-01,9.703e-01,01,  1.273e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.343e-01,8.576e-01,17,  3.751e-01,6.536e-01,08,  4.890e-01,7.882e-01,07,  2.581e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.793e+01,>60.000  ,06  ,065,2020-10-23 14:59:14, 2.185130e+00
9.452e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.142e+01,5.684e+01,00,  1.183e+00,1.155e+00,00,  9.694e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.262e-01,9.703e-01,01,  1.277e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  1.007e+00,9.517e-01,00,  1.632e+00,1.346e+00,02,  9.189e-01,8.372e-01,00,  9.780e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.720e+00,6.379e+00,06,  -8.900e-01,-2.708e+00,21,  3.400e-01,9.885e-01,20,  2.770e+00,3.630e+00,03,  0.000e+00,2.092e+00,00,  1.540e+00,2.253e+00,05,  4.600e+00,6.501e+00,04,  3.328e-01,8.576e-01,17,  3.722e-01,6.536e-01,08,  4.812e-01,7.882e-01,07,  2.575e+01,>25.000  ,00,  6.032e+01,>60.000  ,00,  4.060e+01,>60.000  ,05  ,066,2020-10-23 14:59:57, 2.190072e+00
9.450e+01,1.158e+02,00,  6.343e+01,7.011e+01,00,  4.158e+01,5.684e+01,00,  1.190e+00,1.155e+00,00,  9.709e-01,1.046e+00,00,  1.068e+00,1.146e+00,00,  8.224e-01,9.703e-01,01,  1.272e+00,1.113e+00,01,  9.537e-01,1.008e+00,00,  9.957e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.274e-01,8.372e-01,01,  9.791e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.700e-01,-2.708e+00,20,  3.600e-01,9.885e-01,18,  2.800e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.560e+00,2.253e+00,04,  3.650e+00,6.501e+00,08,  3.360e-01,8.576e-01,16,  3.828e-01,6.536e-01,08,  4.881e-01,7.882e-01,06,  2.577e+01,>25.000  ,00,  6.084e+01,>60.000  ,00,  3.818e+01,>60.000  ,06  ,067,2020-10-23 15:00:40, 2.267284e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.705e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.247e-01,9.703e-01,01,  1.273e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,00,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,19,  3.500e-01,9.885e-01,17,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  9.600e-01,2.253e+00,14,  4.640e+00,6.501e+00,03,  3.346e-01,8.576e-01,16,  3.761e-01,6.536e-01,08,  4.902e-01,7.882e-01,06,  2.583e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.944e+01,>60.000  ,05  ,068,2020-10-23 15:01:22, 2.394616e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.702e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.241e-01,9.703e-01,01,  1.272e+00,1.113e+00,01,  9.533e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.340e-01,8.576e-01,17,  3.742e-01,6.536e-01,08,  4.877e-01,7.882e-01,07,  2.578e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.796e+01,>60.000  ,06  ,069,2020-10-23 15:02:05, 2.186847e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.704e-01,1.046e+00,00,  1.067e+00,1.146e+00,00,  8.232e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.538e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.367e-01,8.372e-01,01,  9.773e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,20,  3.500e-01,9.885e-01,18,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  3.630e+00,6.501e+00,09,  3.343e-01,8.576e-01,16,  3.753e-01,6.536e-01,08,  4.899e-01,7.882e-01,06,  2.583e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.842e+01,>60.000  ,06  ,070,2020-10-23 15:02:48, 2.292360e+00
9.450e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.188e+00,1.155e+00,00,  9.702e-01,1.046e+00,00,  1.066e+00,1.146e+00,00,  8.221e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.532e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,02,  9.275e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,21,  3.500e-01,9.885e-01,19,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  1.550e+00,2.253e+00,04,  4.630e+00,6.501e+00,04,  3.342e-01,8.576e-01,17,  3.749e-01,6.536e-01,08,  4.880e-01,7.882e-01,07,  2.579e+01,>25.000  ,00,  6.059e+01,>60.000  ,00,  3.747e+01,>60.000  ,06  ,071,2020-10-23 15:03:31, 2.192363e+00
9.453e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.150e+01,5.684e+01,00,  1.184e+00,1.155e+00,00,  9.657e-01,1.046e+00,00,  1.065e+00,1.146e+00,00,  8.211e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.528e-01,1.008e+00,00,  1.007e+00,9.517e-01,00,  1.604e+00,1.346e+00,02,  9.279e-01,8.372e-01,00,  9.796e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.900e-01,-2.708e+00,18,  3.500e-01,9.885e-01,17,  2.780e+00,3.630e+00,02,  0.000e+00,2.092e+00,00,  9.500e-01,2.253e+00,14,  4.610e+00,6.501e+00,03,  3.357e-01,8.576e-01,15,  3.880e-01,6.536e-01,07,  4.819e-01,7.882e-01,06,  2.595e+01,>25.000  ,00,  6.062e+01,>60.000  ,00,  3.532e+01,>60.000  ,07  ,072,2020-10-23 15:04:14, 2.445481e+00
9.450e+01,1.158e+02,00,  6.343e+01,7.011e+01,00,  4.152e+01,5.684e+01,00,  1.189e+00,1.155e+00,00,  9.746e-01,1.046e+00,00,  1.073e+00,1.146e+00,00,  8.248e-01,9.703e-01,01,  1.272e+00,1.113e+00,01,  9.536e-01,1.008e+00,00,  9.957e-01,9.517e-01,00,  1.603e+00,1.346e+00,01,  9.366e-01,8.372e-01,01,  9.794e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,05,  -8.800e-01,-2.708e+00,18,  3.600e-01,9.885e-01,16,  2.800e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  9.600e-01,2.253e+00,13,  3.650e+00,6.501e+00,08,  3.326e-01,8.576e-01,15,  3.722e-01,6.536e-01,07,  4.813e-01,7.882e-01,06,  2.558e+01,>25.000  ,00,  6.056e+01,>60.000  ,00,  4.190e+01,>60.000  ,04  ,073,2020-10-23 15:04:57, 2.481925e+00
9.451e+01,1.158e+02,00,  6.342e+01,7.011e+01,00,  4.149e+01,5.684e+01,00,  1.189e+00,1.155e+00,00,  9.711e-01,1.046e+00,00,  1.072e+00,1.146e+00,00,  8.292e-01,9.703e-01,01,  1.274e+00,1.113e+00,01,  9.536e-01,1.008e+00,00,  9.958e-01,9.517e-01,00,  1.603e+00,1.346e+00,01,  9.367e-01,8.372e-01,01,  9.792e-01,9.457e-01,00,  2.200e-01,1.398e+00,00,  8.730e+00,6.379e+00,05,  -8.800e-01,-2.708e+00,18,  3.500e-01,9.885e-01,17,  2.790e+00,3.630e+00,02,  2.200e-01,2.092e+00,00,  9.600e-01,2.253e+00,13,  3.640e+00,6.501e+00,08,  3.339e-01,8.576e-01,15,  3.782e-01,6.536e-01,07,  4.929e-01,7.882e-01,06,  2.592e+01,>25.000  ,00,  6.056e+01,>60.000  ,00,  4.001e+01,>60.000  ,04  ,074,2020-10-23 15:05:40, 2.496371e+00
9.452e+01,1.158e+02,00,  6.339e+01,7.011e+01,00,  4.152e+01,5.684e+01,00,  1.184e+00,1.155e+00,00,  9.693e-01,1.046e+00,00,  1.061e+00,1.146e+00,00,  8.175e-01,9.703e-01,01,  1.276e+00,1.113e+00,01,  9.528e-01,1.008e+00,00,  1.007e+00,9.517e-01,00,  1.604e+00,1.346e+00,02,  9.279e-01,8.372e-01,00,  9.797e-01,9.457e-01,00,  2.300e-01,1.398e+00,00,  8.730e+00,6.379e+00,06,  -8.800e-01,-2.708e+00,19,  3.500e-01,9.885e-01,17,  2.780e+00,3.630e+00,02,  0.000e+00,2.092e+00,00,  9.500e-01,2.253e+00,14,  4.620e+00,6.501e+00,03,  3.344e-01,8.576e-01,15,  3.698e-01,6.536e-01,08,  4.815e-01,7.882e-01,06,  2.571e+01,>25.000  ,00,  6.062e+01,>60.000  ,00,  3.703e+01,>60.000  ,06  ,075,2020-10-23 15:06:23, 2.454467e+00
