  BPs_val,  BPs_trg, %,    BPd_val,  BPd_trg, %,    EDV_val,  EDV_trg, %,    ESV_val,  ESV_trg, %,  ESV_la_val,ESV_la_trg, %,  EDV_la_val,EDV_la_trg, %,     CO_val,   CO_trg, %,    BPk_val,  BPk_trg, %,   Ppas_val, Ppas_trg, %,   Ppad_val, Ppad_trg, %,    Ppv_val,  Ppv_trg, %,    PWV_val,  PWV_trg, %  ,run, datetime, total_costs
1.603e+04,1.600e+04,01,  1.062e+04,1.067e+04,05,  1.427e-04,1.500e-04,62,  5.646e-05,6.000e-05,92,  4.576e-05,4.100e-05,35,  8.977e-05,8.700e-05,03,  9.198e-05,9.600e-05,462,  2.858e+03,2.666e+03,135,  2.392e+03,2.773e+03,248,  1.181e+03,1.173e+03,01,  1.326e+03,1.067e+03,155,  5.416e+00, in limit,00  ,134,2020-09-10 23:09:07, 4.557600e-02
1.602e+04,1.600e+04,01,  1.061e+04,1.067e+04,07,  1.425e-04,1.500e-04,65,  5.632e-05,6.000e-05,97,  4.526e-05,4.100e-05,28,  8.801e-05,8.700e-05,00,  9.190e-05,9.600e-05,471,  2.854e+03,2.666e+03,128,  2.366e+03,2.773e+03,277,  1.153e+03,1.173e+03,04,  1.299e+03,1.067e+03,122,  5.416e+00, in limit,00  ,135,2020-09-10 23:09:21, 4.656992e-02
1.605e+04,1.600e+04,02,  1.063e+04,1.067e+04,03,  1.429e-04,1.500e-04,59,  5.659e-05,6.000e-05,85,  4.628e-05,4.100e-05,44,  9.153e-05,8.700e-05,07,  9.206e-05,9.600e-05,443,  2.861e+03,2.666e+03,140,  2.418e+03,2.773e+03,216,  1.209e+03,1.173e+03,12,  1.353e+03,1.067e+03,189,  5.416e+00, in limit,00  ,136,2020-09-10 23:09:35, 4.561743e-02
1.649e+04,1.600e+04,138,  1.030e+04,1.067e+04,174,  1.436e-04,1.500e-04,26,  5.776e-05,6.000e-05,21,  4.870e-05,4.100e-05,52,  9.845e-05,8.700e-05,26,  9.160e-05,9.600e-05,310,  2.850e+03,2.666e+03,70,  2.518e+03,2.773e+03,62,  1.322e+03,1.173e+03,118,  1.462e+03,1.067e+03,203,  6.018e+00, in limit,00  ,137,2020-09-10 23:09:48, 8.133146e-02
1.519e+04,1.600e+04,83,  1.130e+04,1.067e+04,115,  1.405e-04,1.500e-04,13,  5.405e-05,6.000e-05,32,  4.230e-05,4.100e-05,00,  7.672e-05,8.700e-05,05,  9.220e-05,9.600e-05,51,  2.858e+03,2.666e+03,17,  2.206e+03,2.773e+03,69,  9.747e+02,1.173e+03,47,  1.127e+03,1.067e+03,01,  4.924e+00,out limit,767  ,138,2020-09-10 23:10:03, 3.654228e-01
1.611e+04,1.600e+04,13,  1.067e+04,1.067e+04,00,  1.420e-04,1.500e-04,74,  5.514e-05,6.000e-05,169,  4.581e-05,4.100e-05,36,  8.901e-05,8.700e-05,01,  9.240e-05,9.600e-05,363,  2.873e+03,2.666e+03,154,  2.387e+03,2.773e+03,250,  1.167e+03,1.173e+03,00,  1.314e+03,1.067e+03,139,  5.416e+00, in limit,00  ,139,2020-09-10 23:10:17, 4.644001e-02
1.595e+04,1.600e+04,02,  1.056e+04,1.067e+04,23,  1.434e-04,1.500e-04,48,  5.765e-05,6.000e-05,38,  4.574e-05,4.100e-05,33,  9.058e-05,8.700e-05,04,  9.149e-05,9.600e-05,549,  2.842e+03,2.666e+03,108,  2.398e+03,2.773e+03,228,  1.195e+03,1.173e+03,04,  1.338e+03,1.067e+03,161,  5.416e+00, in limit,00  ,140,2020-09-10 23:10:31, 4.823238e-02
1.600e+04,1.600e+04,00,  1.059e+04,1.067e+04,15,  1.463e-04,1.500e-04,18,  6.023e-05,6.000e-05,00,  4.516e-05,4.100e-05,29,  8.950e-05,8.700e-05,02,  9.174e-05,9.600e-05,561,  2.848e+03,2.666e+03,132,  2.385e+03,2.773e+03,279,  1.177e+03,1.173e+03,00,  1.321e+03,1.067e+03,162,  5.416e+00, in limit,00  ,141,2020-09-10 23:10:44, 4.208377e-02
1.606e+04,1.600e+04,05,  1.063e+04,1.067e+04,03,  1.461e-04,1.500e-04,21,  5.968e-05,6.000e-05,01,  4.502e-05,4.100e-05,30,  8.878e-05,8.700e-05,01,  9.213e-05,9.600e-05,503,  2.859e+03,2.666e+03,162,  2.379e+03,2.773e+03,312,  1.164e+03,1.173e+03,01,  1.309e+03,1.067e+03,161,  5.416e+00, in limit,00  ,142,2020-09-10 23:10:58, 3.873539e-02
1.602e+04,1.600e+04,00,  1.061e+04,1.067e+04,07,  1.449e-04,1.500e-04,28,  5.887e-05,6.000e-05,08,  5.151e-05,4.100e-05,157,  8.781e-05,8.700e-05,00,  9.171e-05,9.600e-05,477,  2.872e+03,2.666e+03,141,  2.363e+03,2.773e+03,260,  1.155e+03,1.173e+03,03,  1.303e+03,1.067e+03,118,  5.416e+00, in limit,00  ,143,2020-09-10 23:11:12, 5.034824e-02
1.608e+04,1.600e+04,10,  1.064e+04,1.067e+04,02,  1.459e-04,1.500e-04,30,  5.949e-05,6.000e-05,03,  4.456e-05,4.100e-05,30,  8.672e-05,8.700e-05,00,  9.218e-05,9.600e-05,639,  2.865e+03,2.666e+03,224,  2.589e+03,2.773e+03,89,  1.146e+03,1.173e+03,11,  1.281e+03,1.067e+03,162,  5.416e+00, in limit,00  ,144,2020-09-10 23:11:25, 2.978428e-02
1.608e+04,1.600e+04,10,  1.064e+04,1.067e+04,02,  1.459e-04,1.500e-04,30,  5.948e-05,6.000e-05,03,  4.450e-05,4.100e-05,29,  8.643e-05,8.700e-05,00,  9.217e-05,9.600e-05,633,  2.864e+03,2.666e+03,219,  2.569e+03,2.773e+03,107,  1.144e+03,1.173e+03,12,  1.277e+03,1.067e+03,155,  5.416e+00, in limit,00  ,145,2020-09-10 23:11:39, 3.022875e-02
1.608e+04,1.600e+04,11,  1.064e+04,1.067e+04,02,  1.459e-04,1.500e-04,30,  5.950e-05,6.000e-05,03,  4.463e-05,4.100e-05,32,  8.701e-05,8.700e-05,00,  9.219e-05,9.600e-05,643,  2.866e+03,2.666e+03,228,  2.609e+03,2.773e+03,71,  1.148e+03,1.173e+03,10,  1.284e+03,1.067e+03,170,  5.416e+00, in limit,00  ,146,2020-09-10 23:11:53, 2.939671e-02
1.609e+04,1.600e+04,13,  1.065e+04,1.067e+04,01,  1.461e-04,1.500e-04,26,  5.962e-05,6.000e-05,02,  4.728e-05,4.100e-05,93,  9.050e-05,8.700e-05,06,  9.226e-05,9.600e-05,603,  2.864e+03,2.666e+03,217,  2.607e+03,2.773e+03,71,  1.141e+03,1.173e+03,15,  1.276e+03,1.067e+03,153,  5.416e+00, in limit,00  ,147,2020-09-10 23:12:07, 3.023802e-02
1.609e+04,1.600e+04,13,  1.065e+04,1.067e+04,01,  1.460e-04,1.500e-04,29,  5.957e-05,6.000e-05,02,  4.218e-05,4.100e-05,03,  8.331e-05,8.700e-05,07,  9.220e-05,9.600e-05,647,  2.869e+03,2.666e+03,240,  2.617e+03,2.773e+03,65,  1.156e+03,1.173e+03,04,  1.294e+03,1.067e+03,188,  5.416e+00, in limit,00  ,148,2020-09-10 23:12:20, 2.900143e-02
1.611e+04,1.600e+04,08,  1.073e+04,1.067e+04,06,  1.449e-04,1.500e-04,20,  5.994e-05,6.000e-05,00,  3.640e-05,4.100e-05,22,  6.983e-05,8.700e-05,68,  9.064e-05,9.600e-05,539,  2.870e+03,2.666e+03,101,  2.262e+03,2.773e+03,294,  1.035e+03,1.173e+03,121,  1.187e+03,1.067e+03,22,  5.416e+00, in limit,00  ,149,2020-09-10 23:12:33, 6.927387e-02
1.608e+04,1.600e+04,05,  1.068e+04,1.067e+04,00,  1.450e-04,1.500e-04,21,  5.966e-05,6.000e-05,01,  3.646e-05,4.100e-05,23,  7.017e-05,8.700e-05,71,  9.101e-05,9.600e-05,514,  2.864e+03,2.666e+03,105,  2.270e+03,2.773e+03,312,  1.040e+03,1.173e+03,122,  1.193e+03,1.067e+03,27,  5.416e+00, in limit,00  ,150,2020-09-10 23:12:47, 6.325694e-02
1.608e+04,1.600e+04,05,  1.068e+04,1.067e+04,00,  1.450e-04,1.500e-04,21,  5.968e-05,6.000e-05,01,  3.650e-05,4.100e-05,23,  7.034e-05,8.700e-05,71,  9.102e-05,9.600e-05,518,  2.860e+03,2.666e+03,102,  2.273e+03,2.773e+03,313,  1.043e+03,1.173e+03,118,  1.196e+03,1.067e+03,28,  5.416e+00, in limit,00  ,151,2020-09-10 23:13:01, 6.237769e-02
1.606e+04,1.600e+04,03,  1.067e+04,1.067e+04,00,  1.447e-04,1.500e-04,22,  5.946e-05,6.000e-05,01,  3.614e-05,4.100e-05,25,  6.885e-05,8.700e-05,76,  9.091e-05,9.600e-05,494,  2.856e+03,2.666e+03,89,  2.247e+03,2.773e+03,316,  1.016e+03,1.173e+03,158,  1.170e+03,1.067e+03,16,  5.416e+00, in limit,00  ,152,2020-09-10 23:13:14, 6.831495e-02
1.610e+04,1.600e+04,08,  1.070e+04,1.067e+04,02,  1.453e-04,1.500e-04,20,  5.988e-05,6.000e-05,00,  3.684e-05,4.100e-05,21,  7.185e-05,8.700e-05,63,  9.112e-05,9.600e-05,541,  2.864e+03,2.666e+03,115,  2.299e+03,2.773e+03,305,  1.071e+03,1.173e+03,80,  1.222e+03,1.067e+03,45,  5.416e+00, in limit,00  ,153,2020-09-10 23:13:28, 5.740204e-02
1.656e+04,1.600e+04,205,  1.039e+04,1.067e+04,114,  1.465e-04,1.500e-04,09,  6.140e-05,6.000e-05,09,  3.874e-05,4.100e-05,05,  7.951e-05,8.700e-05,12,  9.079e-05,9.600e-05,493,  2.858e+03,2.666e+03,87,  2.428e+03,2.773e+03,130,  1.214e+03,1.173e+03,10,  1.360e+03,1.067e+03,126,  6.018e+00, in limit,00  ,154,2020-09-10 23:13:41, 7.165176e-02
1.520e+04,1.600e+04,73,  1.133e+04,1.067e+04,115,  1.419e-04,1.500e-04,09,  5.655e-05,6.000e-05,10,  3.399e-05,4.100e-05,09,  6.112e-05,8.700e-05,26,  9.102e-05,9.600e-05,79,  2.855e+03,2.666e+03,15,  2.122e+03,2.773e+03,81,  8.785e+02,1.173e+03,93,  1.035e+03,1.067e+03,00,  4.924e+00,out limit,690  ,155,2020-09-10 23:13:55, 4.060474e-01
1.618e+04,1.600e+04,26,  1.075e+04,1.067e+04,14,  1.445e-04,1.500e-04,28,  5.864e-05,6.000e-05,11,  3.693e-05,4.100e-05,21,  7.116e-05,8.700e-05,70,  9.159e-05,9.600e-05,443,  2.879e+03,2.666e+03,134,  2.294e+03,2.773e+03,314,  1.057e+03,1.173e+03,104,  1.210e+03,1.067e+03,38,  5.416e+00, in limit,00  ,156,2020-09-10 23:14:09, 5.718289e-02
1.614e+04,1.600e+04,16,  1.072e+04,1.067e+04,05,  1.481e-04,1.500e-04,03,  6.246e-05,6.000e-05,34,  3.644e-05,4.100e-05,25,  7.097e-05,8.700e-05,69,  9.134e-05,9.600e-05,479,  2.869e+03,2.666e+03,117,  2.287e+03,2.773e+03,312,  1.054e+03,1.173e+03,105,  1.206e+03,1.067e+03,35,  5.416e+00, in limit,00  ,157,2020-09-10 23:14:22, 5.913167e-02
1.621e+04,1.600e+04,32,  1.078e+04,1.067e+04,21,  1.410e-04,1.500e-04,67,  5.490e-05,6.000e-05,134,  3.746e-05,4.100e-05,14,  7.143e-05,8.700e-05,59,  9.180e-05,9.600e-05,355,  2.888e+03,2.666e+03,129,  2.301e+03,2.773e+03,268,  1.061e+03,1.173e+03,85,  1.215e+03,1.067e+03,36,  5.416e+00, in limit,00  ,158,2020-09-10 23:14:36, 6.469579e-02
1.624e+04,1.600e+04,47,  1.079e+04,1.067e+04,30,  1.444e-04,1.500e-04,29,  5.813e-05,6.000e-05,20,  3.687e-05,4.100e-05,21,  7.054e-05,8.700e-05,74,  9.196e-05,9.600e-05,364,  2.890e+03,2.666e+03,145,  2.288e+03,2.773e+03,314,  1.044e+03,1.173e+03,124,  1.199e+03,1.067e+03,32,  5.416e+00, in limit,00  ,159,2020-09-10 23:14:49, 5.839410e-02
1.611e+04,1.600e+04,11,  1.071e+04,1.067e+04,03,  1.447e-04,1.500e-04,26,  5.916e-05,6.000e-05,04,  3.700e-05,4.100e-05,20,  7.180e-05,8.700e-05,64,  9.122e-05,9.600e-05,520,  2.868e+03,2.666e+03,120,  2.300e+03,2.773e+03,306,  1.069e+03,1.173e+03,82,  1.221e+03,1.067e+03,44,  5.416e+00, in limit,00  ,160,2020-09-10 23:15:03, 5.724767e-02
1.610e+04,1.600e+04,08,  1.071e+04,1.067e+04,03,  1.427e-04,1.500e-04,44,  5.735e-05,6.000e-05,36,  4.262e-05,4.100e-05,03,  7.078e-05,8.700e-05,65,  9.100e-05,9.600e-05,504,  2.886e+03,2.666e+03,126,  2.285e+03,2.773e+03,288,  1.059e+03,1.173e+03,87,  1.215e+03,1.067e+03,36,  5.416e+00, in limit,00  ,161,2020-09-10 23:15:16, 6.464039e-02
1.619e+04,1.600e+04,35,  1.076e+04,1.067e+04,19,  1.443e-04,1.500e-04,36,  5.834e-05,6.000e-05,19,  3.665e-05,4.100e-05,27,  6.955e-05,8.700e-05,98,  9.163e-05,9.600e-05,507,  2.885e+03,2.666e+03,164,  2.509e+03,2.773e+03,111,  1.041e+03,1.173e+03,156,  1.183e+03,1.067e+03,29,  5.416e+00, in limit,00  ,162,2020-09-10 23:15:30, 4.916083e-02
1.619e+04,1.600e+04,36,  1.076e+04,1.067e+04,20,  1.443e-04,1.500e-04,36,  5.836e-05,6.000e-05,19,  3.670e-05,4.100e-05,27,  6.979e-05,8.700e-05,97,  9.164e-05,9.600e-05,513,  2.885e+03,2.666e+03,168,  2.528e+03,2.773e+03,97,  1.042e+03,1.173e+03,156,  1.186e+03,1.067e+03,31,  5.416e+00, in limit,00  ,163,2020-09-10 23:15:44, 4.824888e-02
1.620e+04,1.600e+04,41,  1.077e+04,1.067e+04,23,  1.445e-04,1.500e-04,36,  5.848e-05,6.000e-05,17,  3.886e-05,4.100e-05,07,  7.274e-05,8.700e-05,70,  9.171e-05,9.600e-05,523,  2.884e+03,2.666e+03,174,  2.527e+03,2.773e+03,103,  1.037e+03,1.173e+03,176,  1.179e+03,1.067e+03,29,  5.416e+00, in limit,00  ,164,2020-09-10 23:15:58, 4.576553e-02
1.620e+04,1.600e+04,42,  1.077e+04,1.067e+04,24,  1.445e-04,1.500e-04,34,  5.853e-05,6.000e-05,15,  3.705e-05,4.100e-05,24,  7.003e-05,8.700e-05,97,  9.172e-05,9.600e-05,506,  2.887e+03,2.666e+03,174,  2.533e+03,2.773e+03,96,  1.043e+03,1.173e+03,157,  1.186e+03,1.067e+03,32,  5.416e+00, in limit,00  ,165,2020-09-10 23:16:12, 4.712157e-02
1.619e+04,1.600e+04,40,  1.076e+04,1.067e+04,21,  1.444e-04,1.500e-04,37,  5.843e-05,6.000e-05,18,  4.085e-05,4.100e-05,00,  7.567e-05,8.700e-05,45,  9.170e-05,9.600e-05,535,  2.880e+03,2.666e+03,172,  2.522e+03,2.773e+03,110,  1.031e+03,1.173e+03,195,  1.172e+03,1.067e+03,26,  5.416e+00, in limit,00  ,166,2020-09-10 23:16:25, 4.502789e-02
1.605e+04,1.600e+04,05,  1.060e+04,1.067e+04,17,  1.461e-04,1.500e-04,32,  5.926e-05,6.000e-05,07,  4.225e-05,4.100e-05,04,  8.368e-05,8.700e-05,07,  9.257e-05,9.600e-05,589,  2.863e+03,2.666e+03,252,  2.626e+03,2.773e+03,65,  1.162e+03,1.173e+03,02,  1.300e+03,1.067e+03,220,  5.416e+00, in limit,00  ,167,2020-09-10 23:16:39, 2.600029e-02
1.605e+04,1.600e+04,06,  1.060e+04,1.067e+04,17,  1.461e-04,1.500e-04,32,  5.928e-05,6.000e-05,07,  4.230e-05,4.100e-05,05,  8.387e-05,8.700e-05,06,  9.258e-05,9.600e-05,592,  2.859e+03,2.666e+03,244,  2.629e+03,2.773e+03,63,  1.165e+03,1.173e+03,01,  1.303e+03,1.067e+03,228,  5.416e+00, in limit,00  ,168,2020-09-10 23:16:52, 2.572284e-02
1.607e+04,1.600e+04,09,  1.061e+04,1.067e+04,12,  1.463e-04,1.500e-04,28,  5.942e-05,6.000e-05,04,  4.273e-05,4.100e-05,08,  8.553e-05,8.700e-05,01,  9.266e-05,9.600e-05,560,  2.862e+03,2.666e+03,249,  2.655e+03,2.773e+03,42,  1.193e+03,1.173e+03,06,  1.329e+03,1.067e+03,281,  5.416e+00, in limit,00  ,169,2020-09-10 23:17:06, 2.598535e-02
1.604e+04,1.600e+04,03,  1.059e+04,1.067e+04,22,  1.459e-04,1.500e-04,35,  5.913e-05,6.000e-05,10,  4.188e-05,4.100e-05,02,  8.222e-05,8.700e-05,14,  9.250e-05,9.600e-05,604,  2.856e+03,2.666e+03,229,  2.603e+03,2.773e+03,85,  1.137e+03,1.173e+03,21,  1.276e+03,1.067e+03,175,  5.416e+00, in limit,00  ,170,2020-09-10 23:17:20, 2.643379e-02
1.651e+04,1.600e+04,188,  1.028e+04,1.067e+04,246,  1.471e-04,1.500e-04,07,  6.065e-05,6.000e-05,02,  4.476e-05,4.100e-05,16,  9.209e-05,8.700e-05,06,  9.216e-05,9.600e-05,298,  2.851e+03,2.666e+03,89,  2.756e+03,2.773e+03,00,  1.306e+03,1.173e+03,120,  1.439e+03,1.067e+03,227,  6.018e+00, in limit,00  ,171,2020-09-10 23:17:34, 6.435430e-02
1.521e+04,1.600e+04,86,  1.129e+04,1.067e+04,119,  1.437e-04,1.500e-04,06,  5.669e-05,6.000e-05,11,  3.921e-05,4.100e-05,01,  7.153e-05,8.700e-05,11,  9.283e-05,9.600e-05,39,  2.861e+03,2.666e+03,19,  2.442e+03,2.773e+03,25,  9.616e+02,1.173e+03,58,  1.105e+03,1.067e+03,00,  4.924e+00,out limit,826  ,172,2020-09-10 23:17:49, 3.392391e-01
1.614e+04,1.600e+04,37,  1.066e+04,1.067e+04,00,  1.453e-04,1.500e-04,47,  5.807e-05,6.000e-05,51,  4.238e-05,4.100e-05,06,  8.313e-05,8.700e-05,10,  9.307e-05,9.600e-05,456,  2.875e+03,2.666e+03,299,  2.625e+03,2.773e+03,69,  1.151e+03,1.173e+03,09,  1.290e+03,1.067e+03,216,  5.416e+00, in limit,00  ,173,2020-09-10 23:18:03, 2.446457e-02
1.610e+04,1.600e+04,21,  1.063e+04,1.067e+04,07,  1.489e-04,1.500e-04,03,  6.187e-05,6.000e-05,48,  4.180e-05,4.100e-05,02,  8.283e-05,8.700e-05,11,  9.282e-05,9.600e-05,540,  2.864e+03,2.666e+03,271,  2.616e+03,2.773e+03,78,  1.147e+03,1.173e+03,12,  1.285e+03,1.067e+03,207,  5.416e+00, in limit,00  ,174,2020-09-10 23:18:16, 2.439636e-02
1.617e+04,1.600e+04,60,  1.067e+04,1.067e+04,00,  1.488e-04,1.500e-04,04,  6.137e-05,6.000e-05,28,  4.171e-05,4.100e-05,02,  8.215e-05,8.700e-05,16,  9.322e-05,9.600e-05,445,  2.876e+03,2.666e+03,327,  2.612e+03,2.773e+03,89,  1.134e+03,1.173e+03,29,  1.274e+03,1.067e+03,200,  5.416e+00, in limit,00  ,175,2020-09-10 23:18:30, 2.268435e-02
1.612e+04,1.600e+04,23,  1.064e+04,1.067e+04,02,  1.474e-04,1.500e-04,13,  6.039e-05,6.000e-05,02,  4.803e-05,4.100e-05,121,  8.137e-05,8.700e-05,17,  9.275e-05,9.600e-05,473,  2.888e+03,2.666e+03,284,  2.597e+03,2.773e+03,83,  1.129e+03,1.173e+03,29,  1.271e+03,1.067e+03,152,  5.416e+00, in limit,00  ,176,2020-09-10 23:18:44, 2.904938e-02
1.618e+04,1.600e+04,71,  1.068e+04,1.067e+04,01,  1.485e-04,1.500e-04,05,  6.112e-05,6.000e-05,20,  4.134e-05,4.100e-05,00,  8.016e-05,8.700e-05,35,  9.323e-05,9.600e-05,476,  2.881e+03,2.666e+03,369,  2.789e+03,2.773e+03,01,  1.119e+03,1.173e+03,60,  1.246e+03,1.067e+03,162,  5.416e+00, in limit,00  ,177,2020-09-10 23:18:58, 2.099045e-02
1.618e+04,1.600e+04,72,  1.068e+04,1.067e+04,01,  1.486e-04,1.500e-04,05,  6.113e-05,6.000e-05,20,  4.139e-05,4.100e-05,01,  8.042e-05,8.700e-05,32,  9.324e-05,9.600e-05,469,  2.881e+03,2.666e+03,369,  2.814e+03,2.773e+03,06,  1.119e+03,1.173e+03,60,  1.249e+03,1.067e+03,166,  5.416e+00, in limit,00  ,178,2020-09-10 23:19:11, 2.114383e-02
1.617e+04,1.600e+04,69,  1.067e+04,1.067e+04,00,  1.485e-04,1.500e-04,06,  6.111e-05,6.000e-05,20,  4.129e-05,4.100e-05,00,  7.990e-05,8.700e-05,38,  9.322e-05,9.600e-05,481,  2.880e+03,2.666e+03,368,  2.764e+03,2.773e+03,00,  1.119e+03,1.173e+03,61,  1.243e+03,1.067e+03,157,  5.416e+00, in limit,00  ,179,2020-09-10 23:19:25, 2.092018e-02
1.618e+04,1.600e+04,76,  1.068e+04,1.067e+04,01,  1.487e-04,1.500e-04,04,  6.123e-05,6.000e-05,25,  4.372e-05,4.100e-05,26,  8.316e-05,8.700e-05,11,  9.329e-05,9.600e-05,466,  2.878e+03,2.666e+03,368,  2.762e+03,2.773e+03,00,  1.113e+03,1.173e+03,77,  1.235e+03,1.067e+03,146,  5.416e+00, in limit,00  ,180,2020-09-10 23:19:39, 2.053315e-02
1.618e+04,1.600e+04,69,  1.067e+04,1.067e+04,00,  1.486e-04,1.500e-04,05,  6.117e-05,6.000e-05,21,  4.622e-05,4.100e-05,91,  8.679e-05,8.700e-05,00,  9.328e-05,9.600e-05,452,  2.874e+03,2.666e+03,341,  2.754e+03,2.773e+03,01,  1.105e+03,1.173e+03,95,  1.226e+03,1.067e+03,126,  5.416e+00, in limit,00  ,181,2020-09-10 23:19:53, 2.139094e-02
1.619e+04,1.600e+04,79,  1.068e+04,1.067e+04,02,  1.488e-04,1.500e-04,04,  6.129e-05,6.000e-05,27,  4.148e-05,4.100e-05,01,  7.982e-05,8.700e-05,39,  9.330e-05,9.600e-05,456,  2.882e+03,2.666e+03,376,  2.770e+03,2.773e+03,00,  1.121e+03,1.173e+03,58,  1.243e+03,1.067e+03,158,  5.416e+00, in limit,00  ,182,2020-09-10 23:20:06, 2.079586e-02
1.627e+04,1.600e+04,160,  1.071e+04,1.067e+04,08,  1.514e-04,1.500e-04,05,  6.291e-05,6.000e-05,132,  4.551e-05,4.100e-05,68,  8.322e-05,8.700e-05,11,  9.436e-05,9.600e-05,163,  2.885e+03,2.666e+03,376,  2.876e+03,2.773e+03,38,  1.080e+03,1.173e+03,176,  1.180e+03,1.067e+03,63,  5.416e+00, in limit,00  ,183,2020-09-10 23:20:20, 2.142471e-02
1.623e+04,1.600e+04,141,  1.066e+04,1.067e+04,00,  1.514e-04,1.500e-04,06,  6.260e-05,6.000e-05,122,  4.557e-05,4.100e-05,81,  8.355e-05,8.700e-05,10,  9.475e-05,9.600e-05,111,  2.879e+03,2.666e+03,412,  2.886e+03,2.773e+03,53,  1.085e+03,1.173e+03,184,  1.185e+03,1.067e+03,80,  5.416e+00, in limit,00  ,184,2020-09-10 23:20:34, 1.849819e-02
1.624e+04,1.600e+04,145,  1.066e+04,1.067e+04,00,  1.515e-04,1.500e-04,06,  6.262e-05,6.000e-05,126,  4.562e-05,4.100e-05,83,  8.373e-05,8.700e-05,09,  9.476e-05,9.600e-05,111,  2.875e+03,2.666e+03,402,  2.889e+03,2.773e+03,57,  1.088e+03,1.173e+03,175,  1.188e+03,1.067e+03,85,  5.416e+00, in limit,00  ,185,2020-09-10 23:20:48, 1.822904e-02
1.625e+04,1.600e+04,159,  1.067e+04,1.067e+04,00,  1.517e-04,1.500e-04,09,  6.280e-05,6.000e-05,141,  4.602e-05,4.100e-05,97,  8.532e-05,8.700e-05,02,  9.484e-05,9.600e-05,94,  2.878e+03,2.666e+03,407,  2.914e+03,2.773e+03,84,  1.113e+03,1.173e+03,86,  1.213e+03,1.067e+03,121,  5.416e+00, in limit,00  ,186,2020-09-10 23:21:02, 1.860685e-02
1.622e+04,1.600e+04,125,  1.065e+04,1.067e+04,02,  1.512e-04,1.500e-04,04,  6.242e-05,6.000e-05,105,  4.521e-05,4.100e-05,68,  8.212e-05,8.700e-05,20,  9.466e-05,9.600e-05,125,  2.871e+03,2.666e+03,381,  2.863e+03,2.773e+03,34,  1.063e+03,1.173e+03,284,  1.163e+03,1.067e+03,53,  5.416e+00, in limit,00  ,187,2020-09-10 23:21:16, 1.861863e-02
1.670e+04,1.600e+04,410,  1.033e+04,1.067e+04,211,  1.527e-04,1.500e-04,07,  6.421e-05,6.000e-05,105,  4.790e-05,4.100e-05,60,  9.234e-05,8.700e-05,08,  9.432e-05,9.600e-05,65,  2.867e+03,2.666e+03,121,  3.013e+03,2.773e+03,80,  1.218e+03,1.173e+03,15,  1.316e+03,1.067e+03,117,  6.018e+00, in limit,00  ,188,2020-09-10 23:21:29, 5.624343e-02
1.534e+04,1.600e+04,62,  1.133e+04,1.067e+04,144,  1.481e-04,1.500e-04,01,  5.922e-05,6.000e-05,01,  4.221e-05,4.100e-05,00,  7.133e-05,8.700e-05,12,  9.481e-05,9.600e-05,06,  2.871e+03,2.666e+03,22,  2.712e+03,2.773e+03,01,  9.141e+02,1.173e+03,90,  1.009e+03,1.067e+03,01,  4.924e+00,out limit,862  ,189,2020-09-10 23:21:43, 3.251118e-01
1.632e+04,1.600e+04,250,  1.071e+04,1.067e+04,13,  1.507e-04,1.500e-04,01,  6.137e-05,6.000e-05,33,  4.575e-05,4.100e-05,83,  8.307e-05,8.700e-05,13,  9.525e-05,9.600e-05,38,  2.890e+03,2.666e+03,438,  2.887e+03,2.773e+03,53,  1.077e+03,1.173e+03,211,  1.177e+03,1.067e+03,67,  5.416e+00, in limit,00  ,190,2020-09-10 23:21:57, 1.927672e-02
1.615e+04,1.600e+04,55,  1.060e+04,1.067e+04,22,  1.522e-04,1.500e-04,13,  6.387e-05,6.000e-05,251,  4.549e-05,4.100e-05,72,  8.439e-05,8.700e-05,05,  9.425e-05,9.600e-05,201,  2.859e+03,2.666e+03,316,  2.890e+03,2.773e+03,54,  1.099e+03,1.173e+03,119,  1.199e+03,1.067e+03,93,  5.416e+00, in limit,00  ,191,2020-09-10 23:22:11, 1.992711e-02
1.619e+04,1.600e+04,63,  1.062e+04,1.067e+04,07,  1.551e-04,1.500e-04,48,  6.650e-05,6.000e-05,493,  4.499e-05,4.100e-05,40,  8.341e-05,8.700e-05,07,  9.446e-05,9.600e-05,108,  2.864e+03,2.666e+03,230,  2.878e+03,2.773e+03,30,  1.083e+03,1.173e+03,125,  1.182e+03,1.067e+03,50,  5.416e+00, in limit,00  ,192,2020-09-10 23:22:25, 2.858412e-02
1.627e+04,1.600e+04,195,  1.069e+04,1.067e+04,04,  1.479e-04,1.500e-04,13,  5.881e-05,6.000e-05,26,  4.628e-05,4.100e-05,111,  8.410e-05,8.700e-05,07,  9.500e-05,9.600e-05,72,  2.885e+03,2.666e+03,451,  2.899e+03,2.773e+03,70,  1.094e+03,1.173e+03,154,  1.194e+03,1.067e+03,96,  5.416e+00, in limit,00  ,193,2020-09-10 23:22:39, 1.787217e-02
